trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
534685020,19,1,"North to Moreno Valley Mall",,1,84692802,shp-19-02,0,0,01903
534686020,19,1,"North to Moreno Valley Mall",,1,84698602,shp-19-02,0,0,00104
534687020,19,1,"North to Moreno Valley Mall",,1,84692102,shp-19-02,0,0,01901
534688020,19,1,"North to Moreno Valley Mall",,1,84694102,shp-19-02,0,0,01904
534689020,19,1,"North to Moreno Valley Mall",,1,84695102,shp-19-02,0,0,01905
534690020,19,1,"North to Moreno Valley Mall",,1,84692302,shp-19-02,0,0,01902
534691020,19,1,"North to Moreno Valley Mall",,1,84695902,shp-19-02,0,0,01906
534692020,19,1,"North to Moreno Valley Mall",,1,84697202,shp-19-02,0,0,01908
534693020,19,1,"North to Moreno Valley Mall",,1,84695302,shp-19-02,0,0,02203
534694020,19,1,"North to Moreno Valley Mall",,1,84698702,shp-19-02,0,0,01907
534695020,19,1,"North to Moreno Valley Mall",,1,84707802,shp-19-02,0,0,01915
534696020,19,1,"North to Moreno Valley Mall",,1,84694102,shp-19-02,0,0,01904
